customer_id,recency_days,frequency,monetary,state,customer_segment,R_Score,F_Score,M_Score,rfm_cell,rfm_score,rfm_segment,aov,clv_estimate
CUST_02653,249,11,4747.74,Georgia,Consumer,1,5,5,155,11,Can't Lose Them,431.61,6409.45
CUST_02654,7,5,1382.87,California,Consumer,5,2,2,522,9,Potential Loyalists,276.57,1866.87
CUST_02655,49,11,2028.54,Massachusetts,Corporate,3,5,3,353,11,Loyal Customers,184.41,2738.53
CUST_02656,32,9,3478.83,Washington,Consumer,4,5,5,455,14,Champions,386.54,4696.42
CUST_02657,15,5,1133.4,Florida,Corporate,5,2,2,522,9,Potential Loyalists,226.68,1530.09
CUST_02658,207,10,3961.95,Massachusetts,Corporate,2,5,5,255,12,At Risk,396.2,5348.63
CUST_02659,256,5,1063.68,California,Consumer,1,2,2,122,5,Hibernating,212.74,1435.97
CUST_02660,37,6,1417.54,New York,Consumer,4,3,2,432,9,Loyal Customers,236.26,1913.68
CUST_02662,63,7,2429.24,Florida,Corporate,3,4,4,344,11,Loyal Customers,347.03,3279.47
CUST_02663,19,5,862.84,Pennsylvania,Consumer,5,2,1,521,8,Potential Loyalists,172.57,1164.83
CUST_02664,79,5,2094.9,New York,Consumer,3,2,3,323,8,Promising,418.98,2828.12
CUST_02665,100,7,701.8299999999999,California,Consumer,2,4,1,241,7,At Risk,100.26,947.47
CUST_02666,103,6,3159.28,Georgia,Consumer,2,3,5,235,10,At Risk,526.55,4265.03
CUST_02667,54,3,1376.32,Texas,Consumer,3,1,2,312,6,Promising,458.77,1858.03
CUST_02668,38,4,1615.27,Texas,Consumer,4,2,3,423,9,Potential Loyalists,403.82,2180.61
CUST_02669,37,6,1617.29,California,Corporate,4,3,3,433,10,Loyal Customers,269.55,2183.34
CUST_02670,37,8,1380.28,Pennsylvania,Consumer,4,5,2,452,11,Champions,172.54,1863.38
CUST_02671,416,5,2441.7,California,Consumer,1,2,4,124,7,Hibernating,488.34,3296.3
CUST_02672,5,11,2408.27,New York,Consumer,5,5,4,554,14,Champions,218.93,3251.16
CUST_02673,56,9,5101.349999999999,Ohio,Corporate,3,5,5,355,13,Loyal Customers,566.82,6886.82
CUST_02674,45,5,1775.07,New York,Consumer,3,2,3,323,8,Promising,355.01,2396.34
CUST_02675,39,3,2069.67,Texas,Corporate,4,1,3,413,8,Potential Loyalists,689.89,2794.05
CUST_02676,196,6,2776.7200000000003,Texas,Consumer,2,3,4,234,9,At Risk,462.79,3748.57
CUST_02677,235,4,1478.51,Florida,Consumer,1,2,2,122,5,Hibernating,369.63,1995.99
CUST_02678,304,9,1925.68,Washington,Consumer,1,5,3,153,9,Can't Lose Them,213.96,2599.67
CUST_02679,37,7,2917.86,Colorado,Consumer,4,4,4,444,12,Champions,416.84,3939.11
CUST_02680,8,8,3237.6,Massachusetts,Consumer,5,5,5,555,15,Champions,404.7,4370.76
CUST_02681,39,7,4621.4,Texas,Consumer,4,4,5,445,13,Champions,660.2,6238.89
CUST_02682,33,7,2314.76,New York,Corporate,4,4,4,444,12,Champions,330.68,3124.93
CUST_02683,310,5,434.26,Texas,Consumer,1,2,1,121,4,Hibernating,86.85,586.25
CUST_02684,4,8,3383.92,Colorado,Consumer,5,5,5,555,15,Champions,422.99,4568.29
CUST_02685,3,5,998.12,Illinois,Consumer,5,2,1,521,8,Potential Loyalists,199.62,1347.46
CUST_02686,38,5,1028.33,Massachusetts,Consumer,4,2,2,422,8,Potential Loyalists,205.67,1388.25
CUST_02687,37,8,4139.1900000000005,Washington,Consumer,4,5,5,455,14,Champions,517.4,5587.91
CUST_02688,61,6,1702.1399999999999,Texas,Consumer,3,3,3,333,9,Loyal Customers,283.69,2297.89
CUST_02689,62,5,2637.63,Georgia,Consumer,3,2,4,324,9,Promising,527.53,3560.8
CUST_02690,220,5,773.08,Washington,Consumer,1,2,1,121,4,Hibernating,154.62,1043.66
CUST_02691,121,4,1852.71,Texas,Consumer,2,2,3,223,7,Customers Needing Attention,463.18,2501.16
CUST_02692,268,12,3277.77,Washington,Consumer,1,5,5,155,11,Can't Lose Them,273.15,4424.99
CUST_02693,206,6,1492.7,Washington,Consumer,2,3,2,232,7,At Risk,248.78,2015.15
CUST_02694,42,9,3840.5,New York,Consumer,4,5,5,455,14,Champions,426.72,5184.68
CUST_02695,49,7,2736.9700000000003,Illinois,Small Business,3,4,4,344,11,Loyal Customers,391.0,3694.91
CUST_02696,39,6,2000.79,Illinois,Consumer,4,3,3,433,10,Loyal Customers,333.46,2701.07
CUST_02697,30,7,640.4,Massachusetts,Consumer,4,4,1,441,9,Champions,91.49,864.54
CUST_02698,296,7,2832.21,North Carolina,Consumer,1,4,4,144,9,Can't Lose Them,404.6,3823.48
CUST_02699,291,5,2356.42,Florida,Corporate,1,2,4,124,7,Hibernating,471.28,3181.17
CUST_02700,23,7,672.84,Georgia,Corporate,4,4,1,441,9,Champions,96.12,908.33
CUST_02701,106,8,2391.24,Illinois,Consumer,2,5,4,254,11,At Risk,298.9,3228.17
CUST_02702,413,4,1141.49,Pennsylvania,Small Business,1,2,2,122,5,Hibernating,285.37,1541.01
CUST_02703,51,7,1369.12,Georgia,Consumer,3,4,2,342,9,Loyal Customers,195.59,1848.31
CUST_02704,187,9,2550.9,Texas,Consumer,2,5,4,254,11,At Risk,283.43,3443.72
CUST_02705,40,7,1617.77,Massachusetts,Corporate,4,4,3,443,11,Champions,231.11,2183.99
CUST_02706,41,11,7993.33,Florida,Corporate,4,5,5,455,14,Champions,726.67,10791.0
CUST_02707,110,4,864.71,Colorado,Consumer,2,2,1,221,5,Customers Needing Attention,216.18,1167.36
CUST_02708,11,6,1907.9099999999999,California,Consumer,5,3,3,533,11,Loyal Customers,317.98,2575.68
CUST_02709,16,5,1253.27,Illinois,Consumer,5,2,2,522,9,Potential Loyalists,250.65,1691.91
CUST_02710,183,5,1327.1000000000001,Pennsylvania,Consumer,2,2,2,222,6,Customers Needing Attention,265.42,1791.59
CUST_02711,9,7,1166.97,Florida,Corporate,5,4,2,542,11,Champions,166.71,1575.41
CUST_02712,197,4,1199.67,California,Consumer,2,2,2,222,6,Customers Needing Attention,299.92,1619.55
CUST_02713,48,13,3976.53,California,Consumer,3,5,5,355,13,Loyal Customers,305.89,5368.32
CUST_02714,45,3,267.57,Pennsylvania,Consumer,3,1,1,311,5,Promising,89.19,361.22
CUST_02715,81,10,3779.87,New York,Consumer,3,5,5,355,13,Loyal Customers,377.99,5102.82
CUST_02716,20,7,2482.82,California,Consumer,5,4,4,544,13,Champions,354.69,3351.81
CUST_02717,423,5,1518.45,Georgia,Consumer,1,2,2,122,5,Hibernating,303.69,2049.91
CUST_02718,10,7,3695.65,Texas,Small Business,5,4,5,545,14,Champions,527.95,4989.13
CUST_02719,378,6,2658.38,California,Corporate,1,3,4,134,8,Hibernating,443.06,3588.81
CUST_02720,15,6,1974.81,California,Consumer,5,3,3,533,11,Loyal Customers,329.14,2665.99
CUST_02721,179,3,536.97,Illinois,Corporate,2,1,1,211,4,Customers Needing Attention,178.99,724.91
CUST_02722,18,5,1030.76,Florida,Corporate,5,2,2,522,9,Potential Loyalists,206.15,1391.53
CUST_02723,235,9,1616.71,Colorado,Corporate,1,5,3,153,9,Can't Lose Them,179.63,2182.56
CUST_02724,10,7,3611.3,New York,Consumer,5,4,5,545,14,Champions,515.9,4875.26
CUST_02725,10,8,1812.8600000000001,New York,Consumer,5,5,3,553,13,Champions,226.61,2447.36
CUST_02726,63,12,6974.73,Pennsylvania,Consumer,3,5,5,355,13,Loyal Customers,581.23,9415.89
CUST_02727,46,7,1282.08,Illinois,Consumer,3,4,2,342,9,Loyal Customers,183.15,1730.81
CUST_02728,16,5,1771.19,Florida,Consumer,5,2,3,523,10,Potential Loyalists,354.24,2391.11
CUST_02729,25,10,4664.150000000001,Ohio,Consumer,4,5,5,455,14,Champions,466.42,6296.6
CUST_02730,12,11,2148.63,California,Consumer,5,5,3,553,13,Champions,195.33,2900.65
CUST_02731,22,7,3417.78,California,Corporate,4,4,5,445,13,Champions,488.25,4614.0
CUST_02732,97,7,2631.71,Massachusetts,Consumer,2,4,4,244,10,At Risk,375.96,3552.81
CUST_02733,340,5,831.65,Illinois,Consumer,1,2,1,121,4,Hibernating,166.33,1122.73
CUST_02734,47,7,2729.2400000000002,North Carolina,Small Business,3,4,4,344,11,Loyal Customers,389.89,3684.47
CUST_02735,357,7,4162.6900000000005,New York,Small Business,1,4,5,145,10,Can't Lose Them,594.67,5619.63
CUST_02736,13,10,4671.64,Texas,Corporate,5,5,5,555,15,Champions,467.16,6306.71
CUST_02737,581,1,30.91,North Carolina,Small Business,1,1,1,111,3,Lost Customers,30.91,41.73
CUST_02738,390,4,689.6,California,Consumer,1,2,1,121,4,Hibernating,172.4,930.96
CUST_02739,299,7,4431.76,Florida,Small Business,1,4,5,145,10,Can't Lose Them,633.11,5982.88
CUST_02740,211,2,735.88,Colorado,Consumer,2,1,1,211,4,Customers Needing Attention,367.94,993.44
CUST_02741,230,5,904.3399999999999,California,Consumer,1,2,1,121,4,Hibernating,180.87,1220.86
CUST_02742,310,7,845.24,California,Consumer,1,4,1,141,6,Can't Lose Them,120.75,1141.07
CUST_02743,28,6,809.62,Washington,Consumer,4,3,1,431,8,Loyal Customers,134.94,1092.99
CUST_02744,27,4,419.09,California,Consumer,4,2,1,421,7,Potential Loyalists,104.77,565.77
CUST_02745,58,5,1394.03,New York,Consumer,3,2,2,322,7,Promising,278.81,1881.94
CUST_02746,435,5,1564.4099999999999,North Carolina,Corporate,1,2,2,122,5,Hibernating,312.88,2111.95
CUST_02747,99,11,4353.97,Florida,Consumer,2,5,5,255,12,At Risk,395.82,5877.86
CUST_02748,33,8,3278.21,Massachusetts,Consumer,4,5,5,455,14,Champions,409.78,4425.58
CUST_02749,16,2,309.15,Texas,Corporate,5,1,1,511,7,Potential Loyalists,154.57,417.35
CUST_02750,21,5,1966.64,Florida,Consumer,4,2,3,423,9,Potential Loyalists,393.33,2654.96
CUST_02751,59,5,2176.96,North Carolina,Consumer,3,2,3,323,8,Promising,435.39,2938.9
CUST_02752,44,7,2435.55,Texas,Consumer,4,4,4,444,12,Champions,347.94,3287.99
CUST_02753,34,4,749.4100000000001,California,Consumer,4,2,1,421,7,Potential Loyalists,187.35,1011.7
CUST_02754,118,6,1809.54,Texas,Consumer,2,3,3,233,8,At Risk,301.59,2442.88
CUST_02755,18,6,2119.05,Florida,Small Business,5,3,3,533,11,Loyal Customers,353.18,2860.72
CUST_02756,32,9,3846.75,Massachusetts,Consumer,4,5,5,455,14,Champions,427.42,5193.11
CUST_02757,190,2,713.86,Florida,Consumer,2,1,1,211,4,Customers Needing Attention,356.93,963.71
CUST_02758,15,10,2602.86,Texas,Corporate,5,5,4,554,14,Champions,260.29,3513.86
CUST_02759,39,8,1960.1,Florida,Corporate,4,5,3,453,12,Champions,245.01,2646.14
CUST_02760,31,7,2379.13,North Carolina,Consumer,4,4,4,444,12,Champions,339.88,3211.83
CUST_02761,33,5,3124.64,Florida,Consumer,4,2,5,425,11,Potential Loyalists,624.93,4218.26
CUST_02762,397,3,1254.22,Illinois,Consumer,1,1,2,112,4,Lost Customers,418.07,1693.2
CUST_02763,312,5,2529.52,Texas,Consumer,1,2,4,124,7,Hibernating,505.9,3414.85
CUST_02764,34,10,2866.74,California,Consumer,4,5,4,454,13,Champions,286.67,3870.1
CUST_02765,31,6,3608.95,Illinois,Consumer,4,3,5,435,12,Loyal Customers,601.49,4872.08
CUST_02766,130,8,3682.14,California,Small Business,2,5,5,255,12,At Risk,460.27,4970.89
CUST_02767,61,9,5006.86,Washington,Consumer,3,5,5,355,13,Loyal Customers,556.32,6759.26
CUST_02768,9,7,3861.7799999999997,Pennsylvania,Consumer,5,4,5,545,14,Champions,551.68,5213.4
CUST_02769,79,8,4531.84,California,Consumer,3,5,5,355,13,Loyal Customers,566.48,6117.98
CUST_02770,13,6,3398.5,Texas,Consumer,5,3,5,535,13,Loyal Customers,566.42,4587.98
CUST_02771,231,3,728.51,New York,Consumer,1,1,1,111,3,Lost Customers,242.84,983.49
CUST_02772,589,3,1915.48,Illinois,Consumer,1,1,3,113,5,Lost Customers,638.49,2585.9
CUST_02773,159,5,2369.48,Ohio,Corporate,2,2,4,224,8,Customers Needing Attention,473.9,3198.8
CUST_02774,44,7,1382.1599999999999,Washington,Consumer,4,4,2,442,10,Champions,197.45,1865.92
CUST_02775,23,12,2446.57,Florida,Consumer,4,5,4,454,13,Champions,203.88,3302.87
CUST_02776,30,8,1908.34,Pennsylvania,Consumer,4,5,3,453,12,Champions,238.54,2576.26
CUST_02777,746,2,125.13,California,Consumer,1,1,1,111,3,Lost Customers,62.56,168.93
CUST_02778,13,5,2728.5699999999997,New York,Consumer,5,2,4,524,11,Potential Loyalists,545.71,3683.57
CUST_02779,355,4,1089.72,Texas,Consumer,1,2,2,122,5,Hibernating,272.43,1471.12
CUST_02780,70,8,3118.65,Texas,Consumer,3,5,5,355,13,Loyal Customers,389.83,4210.18
CUST_02781,18,6,2352.54,New York,Consumer,5,3,4,534,12,Loyal Customers,392.09,3175.93
CUST_02782,102,8,977.6999999999999,North Carolina,Corporate,2,5,1,251,8,At Risk,122.21,1319.9
CUST_02783,289,5,3097.3199999999997,Illinois,Small Business,1,2,5,125,8,Hibernating,619.46,4181.38
CUST_02784,1,14,3355.19,Florida,Corporate,5,5,5,555,15,Champions,239.66,4529.51
CUST_02785,376,6,3324.58,North Carolina,Corporate,1,3,5,135,9,Hibernating,554.1,4488.18
CUST_02786,485,4,1240.63,New York,Consumer,1,2,2,122,5,Hibernating,310.16,1674.85
CUST_02787,11,6,1983.6999999999998,Washington,Small Business,5,3,3,533,11,Loyal Customers,330.62,2678.0
CUST_02788,22,10,1246.85,Pennsylvania,Consumer,4,5,2,452,11,Champions,124.68,1683.25
CUST_02789,16,8,3101.11,New York,Small Business,5,5,5,555,15,Champions,387.64,4186.5
CUST_02790,414,7,1723.28,Ohio,Small Business,1,4,3,143,8,Can't Lose Them,246.18,2326.43
CUST_02791,138,5,1400.6100000000001,Pennsylvania,Corporate,2,2,2,222,6,Customers Needing Attention,280.12,1890.82
CUST_02792,44,4,1062.71,California,Small Business,4,2,2,422,8,Potential Loyalists,265.68,1434.66
CUST_02793,200,5,1193.84,Florida,Consumer,2,2,2,222,6,Customers Needing Attention,238.77,1611.68
CUST_02794,432,3,1184.17,Pennsylvania,Consumer,1,1,2,112,4,Lost Customers,394.72,1598.63
CUST_02795,80,8,1743.02,Washington,Consumer,3,5,3,353,11,Loyal Customers,217.88,2353.08
CUST_02796,23,4,754.9399999999999,Florida,Consumer,4,2,1,421,7,Potential Loyalists,188.74,1019.17
CUST_02797,156,3,1164.24,North Carolina,Consumer,2,1,2,212,5,Customers Needing Attention,388.08,1571.72
CUST_02798,29,1,1097.3,California,Consumer,4,1,2,412,7,Potential Loyalists,1097.3,1481.36
CUST_02799,45,7,2318.5299999999997,Texas,Small Business,3,4,4,344,11,Loyal Customers,331.22,3130.02
CUST_02800,217,7,1663.8899999999999,Florida,Consumer,1,4,3,143,8,Can't Lose Them,237.7,2246.25
CUST_02801,207,4,1912.8700000000001,Washington,Corporate,2,2,3,223,7,Customers Needing Attention,478.22,2582.37
CUST_02802,4,7,3140.24,Massachusetts,Small Business,5,4,5,545,14,Champions,448.61,4239.32
CUST_02803,199,6,2323.71,Florida,Small Business,2,3,4,234,9,At Risk,387.28,3137.01
CUST_02804,14,3,1916.6100000000001,Illinois,Small Business,5,1,3,513,9,Potential Loyalists,638.87,2587.42
CUST_02805,16,12,6689.31,Florida,Consumer,5,5,5,555,15,Champions,557.44,9030.57
CUST_02806,72,6,3079.8,Texas,Small Business,3,3,4,334,10,Loyal Customers,513.3,4157.73
CUST_02807,195,8,3648.77,Florida,Corporate,2,5,5,255,12,At Risk,456.1,4925.84
CUST_02808,21,8,1587.71,Texas,Consumer,4,5,2,452,11,Champions,198.46,2143.41
CUST_02809,5,7,3727.44,New York,Consumer,5,4,5,545,14,Champions,532.49,5032.04
CUST_02810,310,4,1024.1200000000001,North Carolina,Corporate,1,2,1,121,4,Hibernating,256.03,1382.56
CUST_02811,36,5,1623.95,Washington,Consumer,4,2,3,423,9,Potential Loyalists,324.79,2192.33
CUST_02812,326,6,1092.07,Georgia,Consumer,1,3,2,132,6,Hibernating,182.01,1474.29
CUST_02813,51,7,2832.38,California,Consumer,3,4,4,344,11,Loyal Customers,404.63,3823.71
CUST_02814,80,6,1872.3200000000002,Florida,Consumer,3,3,3,333,9,Loyal Customers,312.05,2527.63
CUST_02815,13,2,647.76,Washington,Consumer,5,1,1,511,7,Potential Loyalists,323.88,874.48
CUST_02816,56,6,1080.09,Florida,Corporate,3,3,2,332,8,Loyal Customers,180.02,1458.12
CUST_02817,29,5,1136.33,Massachusetts,Consumer,4,2,2,422,8,Potential Loyalists,227.27,1534.05
CUST_02818,33,7,2304.29,North Carolina,Consumer,4,4,4,444,12,Champions,329.18,3110.79
CUST_02819,39,3,674.33,California,Consumer,4,1,1,411,6,Potential Loyalists,224.78,910.35
CUST_02820,43,7,1054.01,New York,Consumer,4,4,2,442,10,Champions,150.57,1422.91
CUST_02821,1,10,4887.13,Illinois,Small Business,5,5,5,555,15,Champions,488.71,6597.63
CUST_02822,179,2,249.4,North Carolina,Consumer,2,1,1,211,4,Customers Needing Attention,124.7,336.69
CUST_02823,7,7,1889.81,New York,Consumer,5,4,3,543,12,Champions,269.97,2551.24
CUST_02824,53,6,1212.23,Texas,Consumer,3,3,2,332,8,Loyal Customers,202.04,1636.51
CUST_02825,211,10,4128.2699999999995,Florida,Consumer,2,5,5,255,12,At Risk,412.83,5573.16
CUST_02826,38,8,2444.7799999999997,Texas,Corporate,4,5,4,454,13,Champions,305.6,3300.45
CUST_02827,2,8,2120.4,New York,Corporate,5,5,3,553,13,Champions,265.05,2862.54
CUST_02828,365,5,577.04,New York,Consumer,1,2,1,121,4,Hibernating,115.41,779.0
CUST_02829,68,3,319.75,Pennsylvania,Consumer,3,1,1,311,5,Promising,106.58,431.66
CUST_02830,181,5,3674.83,Massachusetts,Consumer,2,2,5,225,9,Customers Needing Attention,734.97,4961.02
CUST_02831,140,11,2744.45,Massachusetts,Consumer,2,5,4,254,11,At Risk,249.5,3705.01
CUST_02832,127,7,2063.94,Ohio,Consumer,2,4,3,243,9,At Risk,294.85,2786.32
CUST_02833,15,4,2090.9500000000003,New York,Consumer,5,2,3,523,10,Potential Loyalists,522.74,2822.78
CUST_02834,30,1,390.98,Texas,Consumer,4,1,1,411,6,Potential Loyalists,390.98,527.82
CUST_02835,44,5,865.78,North Carolina,Consumer,4,2,1,421,7,Potential Loyalists,173.16,1168.8
CUST_02836,30,6,3095.92,Pennsylvania,Small Business,4,3,5,435,12,Loyal Customers,515.99,4179.49
CUST_02837,38,6,2485.92,New York,Small Business,4,3,4,434,11,Loyal Customers,414.32,3355.99
CUST_02838,210,2,364.53,Florida,Consumer,2,1,1,211,4,Customers Needing Attention,182.26,492.12
CUST_02839,22,6,3451.34,Colorado,Corporate,4,3,5,435,12,Loyal Customers,575.22,4659.31
CUST_02840,47,10,2833.6099999999997,California,Consumer,3,5,4,354,12,Loyal Customers,283.36,3825.37
CUST_02841,244,4,748.16,Massachusetts,Consumer,1,2,1,121,4,Hibernating,187.04,1010.02
CUST_02842,118,6,818.18,California,Corporate,2,3,1,231,6,At Risk,136.36,1104.54
CUST_02843,182,5,1382.74,California,Small Business,2,2,2,222,6,Customers Needing Attention,276.55,1866.7
CUST_02844,45,6,1814.43,Colorado,Small Business,3,3,3,333,9,Loyal Customers,302.41,2449.48
CUST_02845,259,6,2751.55,Washington,Consumer,1,3,4,134,8,Hibernating,458.59,3714.59
CUST_02846,10,7,1703.0700000000002,Washington,Consumer,5,4,3,543,12,Champions,243.3,2299.14
CUST_02847,3,8,1686.25,North Carolina,Corporate,5,5,3,553,13,Champions,210.78,2276.44
CUST_02848,171,6,1764.08,Washington,Consumer,2,3,3,233,8,At Risk,294.01,2381.51
CUST_02849,55,10,5067.12,Colorado,Consumer,3,5,5,355,13,Loyal Customers,506.71,6840.61
CUST_02850,487,1,35.51,Massachusetts,Consumer,1,1,1,111,3,Lost Customers,35.51,47.94
CUST_02852,61,4,776.22,North Carolina,Consumer,3,2,1,321,6,Promising,194.06,1047.9
CUST_02853,45,11,4889.01,New York,Consumer,3,5,5,355,13,Loyal Customers,444.46,6600.16
CUST_02854,496,4,750.29,Washington,Small Business,1,2,1,121,4,Hibernating,187.57,1012.89
CUST_02855,732,3,216.79,California,Consumer,1,1,1,111,3,Lost Customers,72.26,292.67
CUST_02856,28,8,2708.83,Texas,Consumer,4,5,4,454,13,Champions,338.6,3656.92
CUST_02857,276,5,2541.79,Pennsylvania,Consumer,1,2,4,124,7,Hibernating,508.36,3431.42
CUST_02858,101,7,3809.75,New York,Consumer,2,4,5,245,11,At Risk,544.25,5143.16
CUST_02859,114,6,1871.0500000000002,California,Consumer,2,3,3,233,8,At Risk,311.84,2525.92
CUST_02860,44,9,3004.76,New York,Consumer,4,5,4,454,13,Champions,333.86,4056.43
CUST_02861,51,6,2347.49,Washington,Corporate,3,3,4,334,10,Loyal Customers,391.25,3169.11
CUST_02862,12,8,2557.22,Illinois,Consumer,5,5,4,554,14,Champions,319.65,3452.25
CUST_02863,388,7,2982.08,New York,Small Business,1,4,4,144,9,Can't Lose Them,426.01,4025.81
CUST_02864,322,3,253.42000000000002,Texas,Consumer,1,1,1,111,3,Lost Customers,84.47,342.12
CUST_02865,59,7,1097.98,Colorado,Consumer,3,4,2,342,9,Loyal Customers,156.85,1482.27
CUST_02866,11,4,2501.9,Texas,Consumer,5,2,4,524,11,Potential Loyalists,625.48,3377.57
CUST_02867,154,11,2041.69,Texas,Consumer,2,5,3,253,10,At Risk,185.61,2756.28
CUST_02868,219,4,2371.05,New York,Corporate,1,2,4,124,7,Hibernating,592.76,3200.92
CUST_02869,4,5,1181.35,California,Consumer,5,2,2,522,9,Potential Loyalists,236.27,1594.82
CUST_02870,168,7,1742.5900000000001,Ohio,Consumer,2,4,3,243,9,At Risk,248.94,2352.5
CUST_02871,551,5,3508.83,North Carolina,Corporate,1,2,5,125,8,Hibernating,701.77,4736.92
CUST_02872,37,6,4105.1900000000005,Pennsylvania,Small Business,4,3,5,435,12,Loyal Customers,684.2,5542.01
CUST_02873,570,4,814.5,Ohio,Corporate,1,2,1,121,4,Hibernating,203.62,1099.58
CUST_02874,289,4,1730.65,Georgia,Consumer,1,2,3,123,6,Hibernating,432.66,2336.38
CUST_02875,241,5,1252.5,California,Corporate,1,2,2,122,5,Hibernating,250.5,1690.88
CUST_02876,371,3,486.72,New York,Consumer,1,1,1,111,3,Lost Customers,162.24,657.07
CUST_02877,118,10,1746.64,California,Consumer,2,5,3,253,10,At Risk,174.66,2357.96
CUST_02878,240,4,1294.26,California,Consumer,1,2,2,122,5,Hibernating,323.56,1747.25
CUST_02879,276,6,3415.13,Massachusetts,Consumer,1,3,5,135,9,Hibernating,569.19,4610.43
CUST_02880,204,6,1734.8999999999999,Texas,Consumer,2,3,3,233,8,At Risk,289.15,2342.11
CUST_02881,9,7,2974.48,Texas,Consumer,5,4,4,544,13,Champions,424.93,4015.55
CUST_02882,28,3,384.07,Florida,Corporate,4,1,1,411,6,Potential Loyalists,128.02,518.49
CUST_02883,381,1,338.2,Ohio,Consumer,1,1,1,111,3,Lost Customers,338.2,456.57
CUST_02884,40,5,320.28,Pennsylvania,Consumer,4,2,1,421,7,Potential Loyalists,64.06,432.38
CUST_02885,42,7,2122.9,Illinois,Consumer,4,4,3,443,11,Champions,303.27,2865.92
CUST_02886,58,5,989.77,Illinois,Small Business,3,2,1,321,6,Promising,197.95,1336.19
CUST_02887,31,8,1977.44,Ohio,Consumer,4,5,3,453,12,Champions,247.18,2669.54
CUST_02888,23,6,2762.72,Pennsylvania,Consumer,4,3,4,434,11,Loyal Customers,460.45,3729.67
CUST_02889,2,5,2890.7200000000003,California,Corporate,5,2,4,524,11,Potential Loyalists,578.14,3902.47
CUST_02890,15,3,1023.31,California,Corporate,5,1,1,511,7,Potential Loyalists,341.1,1381.47
CUST_02891,30,3,1808.9099999999999,Florida,Consumer,4,1,3,413,8,Potential Loyalists,602.97,2442.03
CUST_02892,20,5,1301.67,Pennsylvania,Consumer,5,2,2,522,9,Potential Loyalists,260.33,1757.25
CUST_02893,40,6,994.97,Georgia,Corporate,4,3,1,431,8,Loyal Customers,165.83,1343.21
CUST_02894,44,4,503.73,California,Consumer,4,2,1,421,7,Potential Loyalists,125.93,680.04
CUST_02895,255,7,1252.06,Ohio,Consumer,1,4,2,142,7,Can't Lose Them,178.87,1690.28
CUST_02896,397,5,2177.06,Ohio,Corporate,1,2,3,123,6,Hibernating,435.41,2939.03
CUST_02897,135,2,1558.24,Massachusetts,Consumer,2,1,2,212,5,Customers Needing Attention,779.12,2103.62
CUST_02898,5,5,2381.13,Georgia,Consumer,5,2,4,524,11,Potential Loyalists,476.23,3214.53
CUST_02899,117,8,2763.04,Colorado,Consumer,2,5,4,254,11,At Risk,345.38,3730.1
CUST_02900,13,6,776.2,Washington,Consumer,5,3,1,531,9,Loyal Customers,129.37,1047.87
CUST_02901,115,5,1377.45,California,Consumer,2,2,2,222,6,Customers Needing Attention,275.49,1859.56
CUST_02902,385,8,2668.59,California,Corporate,1,5,4,154,10,Can't Lose Them,333.57,3602.6
CUST_02903,30,5,1946.15,California,Consumer,4,2,3,423,9,Potential Loyalists,389.23,2627.3
CUST_02904,281,6,1692.5300000000002,California,Consumer,1,3,3,133,7,Hibernating,282.09,2284.92
CUST_02905,4,7,2869.5099999999998,Texas,Consumer,5,4,4,544,13,Champions,409.93,3873.84
CUST_02906,72,4,2351.06,Washington,Consumer,3,2,4,324,9,Promising,587.76,3173.93
CUST_02907,36,9,2091.4900000000002,New York,Small Business,4,5,3,453,12,Champions,232.39,2823.51
CUST_02908,422,3,441.37,New York,Consumer,1,1,1,111,3,Lost Customers,147.12,595.85
CUST_02909,2,6,2316.05,Florida,Consumer,5,3,4,534,12,Loyal Customers,386.01,3126.67
CUST_02910,20,7,1578.96,Washington,Consumer,5,4,2,542,11,Champions,225.57,2131.6
CUST_02911,239,9,4714.39,Washington,Consumer,1,5,5,155,11,Can't Lose Them,523.82,6364.43
CUST_02912,21,6,2646.52,North Carolina,Consumer,4,3,4,434,11,Loyal Customers,441.09,3572.8
CUST_02913,59,5,870.6700000000001,North Carolina,Corporate,3,2,1,321,6,Promising,174.13,1175.4
CUST_02914,172,5,1603.45,Georgia,Small Business,2,2,2,222,6,Customers Needing Attention,320.69,2164.66
CUST_02915,75,7,1877.19,Florida,Consumer,3,4,3,343,10,Loyal Customers,268.17,2534.21
CUST_02916,196,8,2626.81,North Carolina,Consumer,2,5,4,254,11,At Risk,328.35,3546.19
CUST_02917,268,3,1612.28,Texas,Corporate,1,1,3,113,5,Lost Customers,537.43,2176.58
CUST_02918,7,6,2067.82,California,Corporate,5,3,3,533,11,Loyal Customers,344.64,2791.56
CUST_02919,142,8,2148.91,New York,Consumer,2,5,3,253,10,At Risk,268.61,2901.03
CUST_02920,9,4,606.31,Florida,Consumer,5,2,1,521,8,Potential Loyalists,151.58,818.52
CUST_02921,63,3,777.4100000000001,Florida,Consumer,3,1,1,311,5,Promising,259.14,1049.5
CUST_02922,50,7,2273.61,Massachusetts,Corporate,3,4,4,344,11,Loyal Customers,324.8,3069.37
CUST_02923,248,2,501.69,Massachusetts,Corporate,1,1,1,111,3,Lost Customers,250.84,677.28
CUST_02924,87,5,1087.7,Texas,Consumer,3,2,2,322,7,Promising,217.54,1468.4
CUST_02925,197,4,989.87,Ohio,Consumer,2,2,1,221,5,Customers Needing Attention,247.47,1336.32
